id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,churn,promotion_last_5years,dept,salary,sat_level_cluster,last_eval_cluster,avg_month_hr_cluster,satisfaction_level^1xlast_evaluation^1,satisfaction_level^1xnumber_project^1,satisfaction_level^1xaverage_montly_hours^1,satisfaction_level^1xtime_spend_company^1,last_evaluation^1xnumber_project^1,last_evaluation^1xaverage_montly_hours^1,last_evaluation^1xtime_spend_company^1,number_project^1xaverage_montly_hours^1,number_project^1xtime_spend_company^1,average_montly_hours^1xtime_spend_company^1
13960,0.49,0.88,4,240,8,0,0,0,product_mng,medium,unsatisfied,very high performance,high hr,0.43119999999999997,1.96,117.6,3.92,3.52,211.2,7.04,960.0,32.0,1920.0
13961,0.39,0.45,3,100,8,1,0,0,product_mng,medium,unsatisfied,low performance,low hr,0.17550000000000002,1.17,39.0,3.12,1.35,45.0,3.6,300.0,24.0,800.0
13962,0.99,0.92,4,265,4,1,0,0,product_mng,medium,very satisfied,very high performance,high hr,0.9108,3.96,262.35,3.96,3.68,243.8,3.68,1060.0,16.0,1060.0
13963,0.78,0.57,3,209,3,0,0,0,product_mng,medium,satisfied,low performance,med hr,0.4446,2.34,163.02,2.34,1.71,119.13,1.71,627.0,9.0,627.0
13964,0.5,0.73,3,154,10,0,0,0,IT,medium,unsatisfied,high performance,low hr,0.365,1.5,77.0,5.0,2.19,112.42,7.3,462.0,30.0,1540.0
13965,0.61,0.79,5,230,10,0,0,0,management,high,satisfied,high performance,med hr,0.4819,3.05,140.29999999999998,6.1,3.95,181.70000000000002,7.9,1150.0,50.0,2300.0
13966,0.88,0.6,4,208,7,0,0,1,management,high,very satisfied,average performance,med hr,0.528,3.52,183.04,6.16,2.4,124.8,4.2,832.0,28.0,1456.0
13967,0.44,0.44,2,141,7,1,0,1,management,high,unsatisfied,low performance,low hr,0.1936,0.88,62.04,3.08,0.88,62.04,3.08,282.0,14.0,987.0
13968,0.73,0.78,3,262,7,1,0,1,management,high,satisfied,high performance,high hr,0.5694,2.19,191.26,5.109999999999999,2.34,204.36,5.46,786.0,21.0,1834.0
13969,0.58,0.84,4,206,7,0,0,1,management,high,satisfied,high performance,med hr,0.48719999999999997,2.32,119.47999999999999,4.06,3.36,173.04,5.88,824.0,28.0,1442.0
13970,0.74,0.98,3,166,3,1,0,1,management,high,satisfied,very high performance,low hr,0.7252,2.2199999999999998,122.84,2.2199999999999998,2.94,162.68,2.94,498.0,9.0,498.0
13971,0.32,0.48,4,117,10,0,0,1,marketing,medium,unsatisfied,low performance,low hr,0.1536,1.28,37.44,3.2,1.92,56.16,4.8,468.0,40.0,1170.0
13972,0.88,0.83,4,273,10,0,0,0,sales,medium,very satisfied,high performance,high hr,0.7303999999999999,3.52,240.24,8.8,3.32,226.58999999999997,8.299999999999999,1092.0,40.0,2730.0
13973,0.81,0.9,4,270,10,0,0,0,accounting,medium,very satisfied,very high performance,high hr,0.7290000000000001,3.24,218.70000000000002,8.100000000000001,3.6,243.0,9.0,1080.0,40.0,2700.0
13974,0.59,0.92,3,138,10,0,0,0,support,low,satisfied,very high performance,low hr,0.5428,1.77,81.42,5.8999999999999995,2.7600000000000002,126.96000000000001,9.200000000000001,414.0,30.0,1380.0
13975,0.79,0.65,3,235,10,0,0,0,technical,low,very satisfied,average performance,high hr,0.5135000000000001,2.37,185.65,7.9,1.9500000000000002,152.75,6.5,705.0,30.0,2350.0
13976,0.92,0.64,4,190,10,1,0,0,management,low,very satisfied,average performance,med hr,0.5888,3.68,174.8,9.200000000000001,2.56,121.60000000000001,6.4,760.0,40.0,1900.0
13977,0.76,0.85,3,192,3,0,0,0,marketing,low,satisfied,high performance,med hr,0.646,2.2800000000000002,145.92000000000002,2.2800000000000002,2.55,163.2,2.55,576.0,9.0,576.0
13978,0.91,0.65,5,214,3,1,0,0,marketing,low,very satisfied,average performance,med hr,0.5915,4.55,194.74,2.73,3.25,139.1,1.9500000000000002,1070.0,15.0,642.0
13979,0.8,0.84,4,242,2,1,0,0,marketing,low,very satisfied,high performance,high hr,0.672,3.2,193.60000000000002,1.6,3.36,203.28,1.68,968.0,8.0,484.0
13980,0.73,0.72,4,233,2,0,0,0,sales,low,satisfied,high performance,high hr,0.5256,2.92,170.09,1.46,2.88,167.76,1.44,932.0,8.0,466.0
13981,0.88,0.53,3,218,4,0,0,0,sales,low,very satisfied,low performance,med hr,0.46640000000000004,2.64,191.84,3.52,1.59,115.54,2.12,654.0,12.0,872.0
13982,0.65,0.4,5,125,4,0,0,0,sales,low,satisfied,low performance,low hr,0.26,3.25,81.25,2.6,2.0,50.0,1.6,625.0,20.0,500.0
13983,0.84,0.5,4,178,2,0,0,0,sales,low,very satisfied,low performance,med hr,0.42,3.36,149.51999999999998,1.68,2.0,89.0,1.0,712.0,8.0,356.0
13984,0.93,0.5,5,272,3,0,0,0,sales,low,very satisfied,low performance,high hr,0.465,4.65,252.96,2.79,2.5,136.0,1.5,1360.0,15.0,816.0
13985,0.64,0.6,3,265,4,0,0,0,sales,low,satisfied,average performance,high hr,0.384,1.92,169.6,2.56,1.7999999999999998,159.0,2.4,795.0,12.0,1060.0
13986,0.66,0.72,4,271,3,0,0,0,sales,low,satisfied,high performance,high hr,0.4752,2.64,178.86,1.98,2.88,195.12,2.16,1084.0,12.0,813.0
13987,0.76,0.56,3,179,3,1,0,0,sales,low,satisfied,low performance,med hr,0.42560000000000003,2.2800000000000002,136.04,2.2800000000000002,1.6800000000000002,100.24000000000001,1.6800000000000002,537.0,9.0,537.0
13988,0.34,0.72,3,118,4,0,0,0,IT,low,unsatisfied,high performance,low hr,0.24480000000000002,1.02,40.120000000000005,1.36,2.16,84.96,2.88,354.0,12.0,472.0
13989,0.48,0.8,4,196,5,0,0,0,product_mng,low,unsatisfied,high performance,med hr,0.384,1.92,94.08,2.4,3.2,156.8,4.0,784.0,20.0,980.0
13990,0.79,0.61,4,173,2,0,0,0,product_mng,low,very satisfied,average performance,low hr,0.4819,3.16,136.67000000000002,1.58,2.44,105.53,1.22,692.0,8.0,346.0
13991,0.82,0.67,4,156,3,0,0,0,product_mng,low,very satisfied,average performance,low hr,0.5494,3.28,127.91999999999999,2.46,2.68,104.52000000000001,2.0100000000000002,624.0,12.0,468.0
13992,0.51,0.71,2,180,3,0,0,0,product_mng,low,unsatisfied,average performance,med hr,0.3621,1.02,91.8,1.53,1.42,127.8,2.13,360.0,6.0,540.0
13993,0.84,0.78,4,263,3,0,0,0,IT,low,very satisfied,high performance,high hr,0.6552,3.36,220.92,2.52,3.12,205.14000000000001,2.34,1052.0,12.0,789.0
13994,0.66,0.79,5,134,3,0,0,0,management,high,satisfied,high performance,low hr,0.5214000000000001,3.3000000000000003,88.44,1.98,3.95,105.86,2.37,670.0,15.0,402.0
13995,0.72,0.88,3,189,3,1,0,0,management,high,satisfied,very high performance,med hr,0.6335999999999999,2.16,136.07999999999998,2.16,2.64,166.32,2.64,567.0,9.0,567.0
13996,0.53,0.91,4,167,4,0,0,0,management,high,unsatisfied,very high performance,low hr,0.48230000000000006,2.12,88.51,2.12,3.64,151.97,3.64,668.0,16.0,668.0
13997,0.81,0.8,5,132,2,1,0,0,management,high,very satisfied,high performance,low hr,0.6480000000000001,4.050000000000001,106.92,1.62,4.0,105.60000000000001,1.6,660.0,10.0,264.0
13998,0.58,0.9,3,209,2,0,0,0,management,high,satisfied,very high performance,med hr,0.522,1.7399999999999998,121.21999999999998,1.16,2.7,188.1,1.8,627.0,6.0,418.0
13999,0.82,0.56,2,227,5,1,0,0,management,high,very satisfied,low performance,med hr,0.4592,1.64,186.14,4.1,1.12,127.12000000000002,2.8000000000000003,454.0,10.0,1135.0
14000,0.72,0.99,4,239,3,0,0,0,marketing,medium,satisfied,very high performance,high hr,0.7128,2.88,172.07999999999998,2.16,3.96,236.60999999999999,2.9699999999999998,956.0,12.0,717.0
14001,0.9,0.54,4,172,4,0,0,0,sales,medium,very satisfied,low performance,low hr,0.48600000000000004,3.6,154.8,3.6,2.16,92.88000000000001,2.16,688.0,16.0,688.0
14002,0.98,0.91,3,188,4,0,0,0,accounting,medium,very satisfied,very high performance,med hr,0.8918,2.94,184.24,3.92,2.73,171.08,3.64,564.0,12.0,752.0
14003,0.56,0.74,3,265,3,0,0,0,support,medium,unsatisfied,high performance,high hr,0.41440000000000005,1.6800000000000002,148.4,1.6800000000000002,2.2199999999999998,196.1,2.2199999999999998,795.0,9.0,795.0
14004,0.77,0.82,3,153,3,1,0,0,technical,medium,satisfied,high performance,low hr,0.6314,2.31,117.81,2.31,2.46,125.46,2.46,459.0,9.0,459.0
14005,0.61,0.89,4,242,2,0,0,0,management,medium,satisfied,very high performance,high hr,0.5429,2.44,147.62,1.22,3.56,215.38,1.78,968.0,8.0,484.0
14006,0.97,0.61,4,262,3,1,0,1,marketing,medium,very satisfied,average performance,high hr,0.5917,3.88,254.14,2.91,2.44,159.82,1.83,1048.0,12.0,786.0
14007,0.64,0.55,3,246,2,0,0,1,marketing,high,satisfied,low performance,high hr,0.35200000000000004,1.92,157.44,1.28,1.6500000000000001,135.3,1.1,738.0,6.0,492.0
14008,0.99,0.97,4,211,2,0,0,1,marketing,low,very satisfied,very high performance,med hr,0.9602999999999999,3.96,208.89,1.98,3.88,204.67,1.94,844.0,8.0,422.0
14009,0.61,0.42,3,145,4,0,0,1,sales,medium,satisfied,low performance,low hr,0.2562,1.83,88.45,2.44,1.26,60.9,1.68,435.0,12.0,580.0
14010,0.72,0.71,4,256,3,0,0,1,sales,medium,satisfied,average performance,high hr,0.5112,2.88,184.32,2.16,2.84,181.76,2.13,1024.0,12.0,768.0
14011,0.67,0.91,2,245,2,1,0,1,sales,medium,satisfied,very high performance,high hr,0.6097,1.34,164.15,1.34,1.82,222.95000000000002,1.82,490.0,4.0,490.0
14012,0.9,0.56,3,151,3,0,0,0,sales,medium,very satisfied,low performance,low hr,0.5040000000000001,2.7,135.9,2.7,1.6800000000000002,84.56,1.6800000000000002,453.0,9.0,453.0
14013,0.9,0.73,4,245,2,0,0,0,sales,low,very satisfied,high performance,high hr,0.657,3.6,220.5,1.8,2.92,178.85,1.46,980.0,8.0,490.0
14014,0.63,0.61,4,171,3,0,0,0,sales,low,satisfied,average performance,low hr,0.3843,2.52,107.73,1.8900000000000001,2.44,104.31,1.83,684.0,12.0,513.0
14015,0.64,0.88,3,252,2,0,0,0,sales,low,satisfied,very high performance,high hr,0.5632,1.92,161.28,1.28,2.64,221.76,1.76,756.0,6.0,504.0
14016,0.44,0.65,3,175,2,0,0,0,IT,low,unsatisfied,average performance,med hr,0.28600000000000003,1.32,77.0,0.88,1.9500000000000002,113.75,1.3,525.0,6.0,350.0
14017,0.64,0.94,4,210,3,0,0,0,product_mng,low,satisfied,very high performance,med hr,0.6016,2.56,134.4,1.92,3.76,197.39999999999998,2.82,840.0,12.0,630.0
14018,0.65,0.95,2,180,2,0,0,0,product_mng,low,satisfied,very high performance,med hr,0.6174999999999999,1.3,117.0,1.3,1.9,171.0,1.9,360.0,4.0,360.0
14019,0.69,0.9,5,103,5,0,0,0,product_mng,low,satisfied,very high performance,low hr,0.621,3.4499999999999997,71.07,3.4499999999999997,4.5,92.7,4.5,515.0,25.0,515.0
14020,0.93,0.51,4,110,3,0,0,0,product_mng,low,very satisfied,low performance,low hr,0.47430000000000005,3.72,102.30000000000001,2.79,2.04,56.1,1.53,440.0,12.0,330.0
14021,0.73,0.9,5,184,3,0,0,0,IT,low,satisfied,very high performance,med hr,0.657,3.65,134.32,2.19,4.5,165.6,2.7,920.0,15.0,552.0
14022,0.83,0.6,4,161,2,0,0,0,management,high,very satisfied,average performance,low hr,0.49799999999999994,3.32,133.63,1.66,2.4,96.6,1.2,644.0,8.0,322.0
14023,0.82,0.49,5,210,3,0,0,0,management,high,very satisfied,low performance,med hr,0.4018,4.1,172.2,2.46,2.45,102.89999999999999,1.47,1050.0,15.0,630.0
14024,0.39,0.91,2,212,2,0,0,0,management,high,unsatisfied,very high performance,med hr,0.35490000000000005,0.78,82.68,0.78,1.82,192.92000000000002,1.82,424.0,4.0,424.0
14025,0.53,0.47,6,106,6,0,0,0,management,high,unsatisfied,low performance,low hr,0.2491,3.18,56.18,3.18,2.82,49.82,2.82,636.0,36.0,636.0
14026,0.88,0.81,4,179,3,0,0,0,management,high,very satisfied,high performance,med hr,0.7128000000000001,3.52,157.52,2.64,3.24,144.99,2.43,716.0,12.0,537.0
14027,0.8,0.6,5,217,3,0,0,0,management,high,very satisfied,average performance,med hr,0.48,4.0,173.60000000000002,2.4000000000000004,3.0,130.2,1.7999999999999998,1085.0,15.0,651.0
14028,0.68,0.79,4,184,3,0,0,0,marketing,low,satisfied,high performance,med hr,0.5372,2.72,125.12,2.04,3.16,145.36,2.37,736.0,12.0,552.0
14029,0.66,0.6,3,210,2,0,0,0,sales,low,satisfied,average performance,med hr,0.396,1.98,138.6,1.32,1.7999999999999998,126.0,1.2,630.0,6.0,420.0
14030,0.61,0.61,4,246,2,0,0,0,accounting,low,satisfied,average performance,high hr,0.3721,2.44,150.06,1.22,2.44,150.06,1.22,984.0,8.0,492.0
14031,0.74,0.55,4,262,3,0,0,0,support,low,satisfied,low performance,high hr,0.40700000000000003,2.96,193.88,2.2199999999999998,2.2,144.10000000000002,1.6500000000000001,1048.0,12.0,786.0
14032,0.61,0.83,4,245,3,1,0,1,technical,low,satisfied,high performance,high hr,0.5063,2.44,149.45,1.83,3.32,203.35,2.4899999999999998,980.0,12.0,735.0
14033,0.57,0.99,3,222,3,1,0,1,management,low,satisfied,very high performance,med hr,0.5642999999999999,1.71,126.53999999999999,1.71,2.9699999999999998,219.78,2.9699999999999998,666.0,9.0,666.0
14034,0.68,0.54,4,146,4,0,0,1,marketing,medium,satisfied,low performance,low hr,0.3672,2.72,99.28,2.72,2.16,78.84,2.16,584.0,16.0,584.0
14035,0.75,0.79,4,263,3,0,0,1,marketing,medium,satisfied,high performance,high hr,0.5925,3.0,197.25,2.25,3.16,207.77,2.37,1052.0,12.0,789.0
14036,0.29,0.57,5,134,2,0,0,1,marketing,medium,very unsatisfied,low performance,low hr,0.16529999999999997,1.45,38.86,0.58,2.8499999999999996,76.38,1.14,670.0,10.0,268.0
14037,0.81,0.81,5,250,4,0,0,1,sales,medium,very satisfied,high performance,high hr,0.6561000000000001,4.050000000000001,202.5,3.24,4.050000000000001,202.5,3.24,1250.0,20.0,1000.0
14038,0.53,0.68,4,173,3,0,0,0,sales,medium,unsatisfied,average performance,low hr,0.36040000000000005,2.12,91.69,1.59,2.72,117.64000000000001,2.04,692.0,12.0,519.0
14039,0.42,0.96,6,173,3,0,0,0,sales,medium,unsatisfied,very high performance,low hr,0.40319999999999995,2.52,72.66,1.26,5.76,166.07999999999998,2.88,1038.0,18.0,519.0
14040,0.64,0.67,4,252,3,1,0,0,sales,medium,satisfied,average performance,high hr,0.4288,2.56,161.28,1.92,2.68,168.84,2.0100000000000002,1008.0,12.0,756.0
14041,0.63,0.5,2,230,4,0,0,0,sales,medium,satisfied,low performance,med hr,0.315,1.26,144.9,2.52,1.0,115.0,2.0,460.0,8.0,920.0
14042,0.81,0.81,4,212,2,1,0,0,sales,medium,very satisfied,high performance,med hr,0.6561000000000001,3.24,171.72,1.62,3.24,171.72,1.62,848.0,8.0,424.0
14043,0.71,0.66,5,187,2,0,0,0,sales,medium,satisfied,average performance,med hr,0.4686,3.55,132.76999999999998,1.42,3.3000000000000003,123.42,1.32,935.0,10.0,374.0
14044,0.7,0.83,5,241,2,0,0,0,sales,medium,satisfied,high performance,high hr,0.581,3.5,168.7,1.4,4.1499999999999995,200.03,1.66,1205.0,10.0,482.0
14045,0.53,1.0,3,164,4,0,0,0,IT,medium,unsatisfied,very high performance,low hr,0.53,1.59,86.92,2.12,3.0,164.0,4.0,492.0,12.0,656.0
14046,0.16,0.93,6,218,6,1,0,0,product_mng,high,very unsatisfied,very high performance,med hr,0.14880000000000002,0.96,34.88,0.96,5.58,202.74,5.58,1308.0,36.0,1308.0
14047,0.17,0.55,4,194,3,0,0,0,product_mng,low,very unsatisfied,low performance,med hr,0.09350000000000001,0.68,32.980000000000004,0.51,2.2,106.7,1.6500000000000001,776.0,12.0,582.0
14048,0.7,0.95,3,158,2,0,0,0,product_mng,medium,satisfied,very high performance,low hr,0.6649999999999999,2.0999999999999996,110.6,1.4,2.8499999999999996,150.1,1.9,474.0,6.0,316.0
14049,0.43,0.88,2,149,4,0,0,0,product_mng,medium,unsatisfied,very high performance,low hr,0.3784,0.86,64.07,1.72,1.76,131.12,3.52,298.0,8.0,596.0
14050,0.49,0.62,4,161,2,0,0,0,IT,medium,unsatisfied,average performance,low hr,0.3038,1.96,78.89,0.98,2.48,99.82,1.24,644.0,8.0,322.0
14051,0.5,0.9,5,226,2,0,0,0,management,high,unsatisfied,very high performance,med hr,0.45,2.5,113.0,1.0,4.5,203.4,1.8,1130.0,10.0,452.0
14052,0.57,0.59,2,111,2,0,0,0,management,high,satisfied,average performance,low hr,0.33629999999999993,1.14,63.269999999999996,1.14,1.18,65.49,1.18,222.0,4.0,222.0
14053,0.68,0.75,4,258,3,0,0,0,management,high,satisfied,high performance,high hr,0.51,2.72,175.44000000000003,2.04,3.0,193.5,2.25,1032.0,12.0,774.0
14054,0.62,0.61,3,266,2,0,0,0,management,high,satisfied,average performance,high hr,0.3782,1.8599999999999999,164.92,1.24,1.83,162.26,1.22,798.0,6.0,532.0
14055,0.69,0.75,3,253,3,0,0,0,management,high,satisfied,high performance,high hr,0.5175,2.07,174.57,2.07,2.25,189.75,2.25,759.0,9.0,759.0
14056,0.63,0.7,5,160,3,0,0,0,management,high,satisfied,average performance,low hr,0.44099999999999995,3.15,100.8,1.8900000000000001,3.5,112.0,2.0999999999999996,800.0,15.0,480.0
14057,0.76,0.62,5,230,3,1,0,0,marketing,low,satisfied,average performance,med hr,0.4712,3.8,174.8,2.2800000000000002,3.1,142.6,1.8599999999999999,1150.0,15.0,690.0
14058,0.62,0.76,5,198,3,0,0,0,sales,low,satisfied,high performance,med hr,0.4712,3.1,122.76,1.8599999999999999,3.8,150.48,2.2800000000000002,990.0,15.0,594.0
14059,0.82,0.69,3,250,3,0,0,0,accounting,low,very satisfied,average performance,high hr,0.5658,2.46,205.0,2.46,2.07,172.5,2.07,750.0,9.0,750.0
14060,0.2,0.7,4,225,5,0,0,0,support,low,very unsatisfied,average performance,med hr,0.13999999999999999,0.8,45.0,1.0,2.8,157.5,3.5,900.0,20.0,1125.0
14061,0.16,0.7,3,178,3,1,0,0,technical,low,very unsatisfied,average performance,med hr,0.11199999999999999,0.48,28.48,0.48,2.0999999999999996,124.6,2.0999999999999996,534.0,9.0,534.0
14062,0.2,0.78,4,196,3,0,0,0,management,low,very unsatisfied,high performance,med hr,0.15600000000000003,0.8,39.2,0.6000000000000001,3.12,152.88,2.34,784.0,12.0,588.0
14063,0.53,0.51,4,240,2,0,0,0,marketing,low,unsatisfied,low performance,high hr,0.27030000000000004,2.12,127.2,1.06,2.04,122.4,1.02,960.0,8.0,480.0
14064,0.71,0.63,3,204,3,0,0,0,marketing,low,satisfied,average performance,med hr,0.4473,2.13,144.84,2.13,1.8900000000000001,128.52,1.8900000000000001,612.0,9.0,612.0
14065,0.7,0.93,3,250,3,0,0,0,marketing,low,satisfied,very high performance,high hr,0.651,2.0999999999999996,175.0,2.0999999999999996,2.79,232.5,2.79,750.0,9.0,750.0
14066,0.92,0.94,2,224,2,0,0,0,sales,low,very satisfied,very high performance,med hr,0.8648,1.84,206.08,1.84,1.88,210.56,1.88,448.0,4.0,448.0
14067,0.81,0.92,4,268,3,0,0,0,sales,low,very satisfied,very high performance,high hr,0.7452000000000001,3.24,217.08,2.43,3.68,246.56,2.7600000000000002,1072.0,12.0,804.0
14068,0.79,0.62,5,167,3,0,0,0,sales,low,very satisfied,average performance,low hr,0.4898,3.95,131.93,2.37,3.1,103.54,1.8599999999999999,835.0,15.0,501.0
14069,0.53,0.64,3,168,3,0,0,0,sales,low,unsatisfied,average performance,low hr,0.3392,1.59,89.04,1.59,1.92,107.52,1.92,504.0,9.0,504.0
14070,0.51,0.56,4,168,2,0,0,0,sales,low,unsatisfied,low performance,low hr,0.2856,2.04,85.68,1.02,2.24,94.08000000000001,1.12,672.0,8.0,336.0
14071,0.78,0.9,5,158,3,0,0,0,sales,low,satisfied,very high performance,low hr,0.7020000000000001,3.9000000000000004,123.24000000000001,2.34,4.5,142.20000000000002,2.7,790.0,15.0,474.0
14072,0.5,0.91,3,240,3,0,0,0,sales,low,unsatisfied,very high performance,high hr,0.455,1.5,120.0,1.5,2.73,218.4,2.73,720.0,9.0,720.0
14073,0.92,1.0,4,261,4,0,0,0,sales,medium,very satisfied,very high performance,high hr,0.92,3.68,240.12,3.68,4.0,261.0,4.0,1044.0,16.0,1044.0
14074,0.59,0.54,4,176,2,0,0,0,technical,medium,satisfied,low performance,med hr,0.3186,2.36,103.83999999999999,1.18,2.16,95.04,1.08,704.0,8.0,352.0
14075,0.77,0.55,3,217,3,0,0,0,support,medium,satisfied,low performance,med hr,0.42350000000000004,2.31,167.09,2.31,1.6500000000000001,119.35000000000001,1.6500000000000001,651.0,9.0,651.0
14076,0.74,0.87,5,224,2,0,0,0,support,medium,satisfied,very high performance,med hr,0.6438,3.7,165.76,1.48,4.35,194.88,1.74,1120.0,10.0,448.0
14077,0.67,0.97,4,196,3,0,0,0,support,medium,satisfied,very high performance,med hr,0.6499,2.68,131.32000000000002,2.0100000000000002,3.88,190.12,2.91,784.0,12.0,588.0
14078,0.56,0.59,3,223,3,0,0,0,support,medium,unsatisfied,average performance,med hr,0.3304,1.6800000000000002,124.88000000000001,1.6800000000000002,1.77,131.57,1.77,669.0,9.0,669.0
14079,0.84,0.44,5,131,5,1,0,0,support,medium,very satisfied,low performance,low hr,0.3696,4.2,110.03999999999999,4.2,2.2,57.64,2.2,655.0,25.0,655.0
14080,0.53,0.77,2,167,2,0,0,0,support,medium,unsatisfied,high performance,low hr,0.4081,1.06,88.51,1.06,1.54,128.59,1.54,334.0,4.0,334.0
14081,0.86,0.71,5,273,3,0,0,0,support,medium,very satisfied,average performance,high hr,0.6105999999999999,4.3,234.78,2.58,3.55,193.82999999999998,2.13,1365.0,15.0,819.0
14082,0.77,0.68,3,98,3,0,0,0,support,medium,satisfied,average performance,low hr,0.5236000000000001,2.31,75.46000000000001,2.31,2.04,66.64,2.04,294.0,9.0,294.0
14083,0.97,0.94,4,253,3,0,0,0,support,medium,very satisfied,very high performance,high hr,0.9117999999999999,3.88,245.41,2.91,3.76,237.82,2.82,1012.0,12.0,759.0
14084,0.69,0.87,5,174,3,0,0,0,support,medium,satisfied,very high performance,low hr,0.6003,3.4499999999999997,120.05999999999999,2.07,4.35,151.38,2.61,870.0,15.0,522.0
14085,0.73,0.9,3,274,2,0,0,0,support,high,satisfied,very high performance,high hr,0.657,2.19,200.01999999999998,1.46,2.7,246.6,1.8,822.0,6.0,548.0
14086,0.42,0.47,6,174,5,0,0,0,technical,low,unsatisfied,low performance,low hr,0.1974,2.52,73.08,2.1,2.82,81.78,2.3499999999999996,1044.0,30.0,870.0
14087,0.4,0.47,5,173,5,0,0,0,technical,medium,unsatisfied,low performance,low hr,0.188,2.0,69.2,2.0,2.3499999999999996,81.31,2.3499999999999996,865.0,25.0,865.0
14088,0.33,0.41,2,198,4,0,0,0,technical,medium,unsatisfied,low performance,med hr,0.1353,0.66,65.34,1.32,0.82,81.17999999999999,1.64,396.0,8.0,792.0
14089,0.68,0.66,3,238,2,0,0,0,management,medium,satisfied,average performance,high hr,0.44880000000000003,2.04,161.84,1.36,1.98,157.08,1.32,714.0,6.0,476.0
14090,0.78,0.8,3,256,2,0,0,0,IT,medium,satisfied,high performance,high hr,0.6240000000000001,2.34,199.68,1.56,2.4000000000000004,204.8,1.6,768.0,6.0,512.0
14091,0.92,0.6,3,179,2,0,0,0,IT,low,very satisfied,average performance,med hr,0.552,2.7600000000000002,164.68,1.84,1.7999999999999998,107.39999999999999,1.2,537.0,6.0,358.0
14092,0.66,0.66,4,273,4,1,0,0,IT,low,satisfied,average performance,high hr,0.43560000000000004,2.64,180.18,2.64,2.64,180.18,2.64,1092.0,16.0,1092.0
14093,0.6,0.45,3,104,4,0,0,0,IT,low,satisfied,low performance,low hr,0.27,1.7999999999999998,62.4,2.4,1.35,46.800000000000004,1.8,312.0,12.0,416.0
14094,0.86,0.83,4,208,3,1,0,0,IT,low,very satisfied,high performance,med hr,0.7138,3.44,178.88,2.58,3.32,172.64,2.4899999999999998,832.0,12.0,624.0
14095,0.61,0.49,3,275,2,0,0,0,product_mng,low,satisfied,low performance,high hr,0.2989,1.83,167.75,1.22,1.47,134.75,0.98,825.0,6.0,550.0
14096,0.71,0.68,3,231,2,1,0,0,product_mng,low,satisfied,average performance,high hr,0.4828,2.13,164.01,1.42,2.04,157.08,1.36,693.0,6.0,462.0
